filename,L(m),W(m),xFeed(m),yFeed(m),Gmax_dBi,S11_dB,InputResistance_ohm,InputReactance_ohm
ant_2735.png,2.98E-02,3.46E-02,-4.43E-03,3.15E-04,4.5239,-0.9309,7.666,67.9818
ant_2736.png,2.83E-02,2.82E-02,-5.02E-03,1.49E-03,5.2791,-3.9219,19.8922,42.4879
ant_2737.png,2.90E-02,3.78E-02,1.03E-02,-1.37E-04,5.5215,-6.5309,23.6702,25.6871
ant_2738.png,2.54E-02,2.98E-02,1.09E-02,-1.02E-03,5.4111,-5.0469,173.4413,-23.5358
ant_2739.png,2.70E-02,3.48E-02,-2.28E-03,-7.94E-04,4.512,-0.9317,8.6317,74.1857
ant_2740.png,3.00E-02,4.88E-02,1.19E-02,-2.14E-03,4.5551,-2.9578,31.2031,77.7239
ant_2741.png,2.82E-02,3.51E-02,-9.36E-03,4.63E-04,5.5276,-10.3699,31.2874,16.8109
ant_2742.png,2.89E-02,3.08E-02,-1.20E-02,-1.31E-03,5.4535,-11.8995,30.1408,-4.6623
ant_2743.png,3.02E-02,5.02E-02,-1.32E-02,1.31E-03,4.2098,-2.7731,41.1803,95.5937
ant_2744.png,2.87E-02,3.61E-02,-1.23E-02,-1.78E-03,5.531,-11.4767,29.7983,6.9695
ant_2745.png,2.90E-02,4.45E-02,4.72E-03,7.41E-04,3.7559,-1.0585,13.4178,91.5673
ant_2746.png,2.86E-02,2.65E-02,1.42E-03,1.50E-03,4.6797,-0.9406,8.1679,70.7475
ant_2747.png,2.86E-02,4.71E-02,6.38E-03,-1.97E-03,4.2865,-1.7732,21.9408,88.9654
ant_2748.png,2.87E-02,2.55E-02,-1.46E-03,-1.28E-03,4.7255,-0.861,7.8687,73.5007
ant_2749.png,2.77E-02,4.49E-02,8.60E-03,-3.51E-04,5.3929,-5.022,34.4656,54.0657
ant_2750.png,2.87E-02,3.91E-02,2.28E-03,-2.06E-03,2.6253,-0.514,5.5587,82.9116
ant_2751.png,2.86E-02,3.37E-02,3.43E-03,-1.15E-03,4.5719,-0.9618,8.0905,69.0721
ant_2752.png,2.97E-02,3.55E-02,-9.68E-03,1.50E-03,5.4381,-4.5206,18.0299,30.7651
ant_2753.png,2.98E-02,4.90E-02,-9.51E-03,1.71E-03,4.176,-2.347,32.505,93.619
ant_2754.png,2.58E-02,2.89E-02,-1.09E-02,-5.87E-04,5.4009,-5.6532,145.7042,-41.6199
ant_2755.png,3.16E-02,4.24E-02,7.18E-03,1.42E-03,4.1135,-1.0932,10.2979,74.9628
ant_2756.png,2.72E-02,2.81E-02,-1.13E-02,-1.32E-03,5.3991,-8.8004,63.7521,-41.7936
ant_2757.png,2.71E-02,2.53E-02,-1.41E-03,-3.08E-05,4.2988,-0.6727,5.8666,71.1046
ant_2758.png,2.75E-02,3.54E-02,4.95E-03,-3.37E-04,5.3109,-3.0874,20.2287,54.9507
ant_2759.png,3.15E-02,4.87E-02,-1.37E-02,1.21E-03,4.2473,-2.2524,28.8007,89.5809
ant_2760.png,2.63E-02,2.83E-02,8.68E-03,1.55E-03,5.4059,-9.0287,102.1845,-14.0729
ant_2761.png,3.16E-02,4.61E-02,-1.15E-02,-9.14E-04,4.4968,-2.0317,19.9143,75.9732
ant_2762.png,2.80E-02,4.83E-02,-1.07E-02,4.93E-04,5.2042,-5.4088,48.2611,62.4321
ant_2763.png,2.57E-02,2.46E-02,6.11E-03,-1.35E-03,5.2721,-5.5948,115.7403,67.0205
ant_2764.png,2.59E-02,2.76E-02,7.94E-03,-5.32E-05,5.374,-7.4148,123.3138,9.4072
ant_2765.png,3.00E-02,3.85E-02,1.05E-02,1.84E-03,5.3944,-4.1997,18.071,34.6079
ant_2766.png,2.69E-02,3.48E-02,-5.67E-03,-1.01E-03,5.4517,-6.1904,33.4309,42.915
ant_2767.png,2.78E-02,4.87E-02,-3.63E-03,2.79E-04,2.152,-1.0201,21.8852,125.467
ant_2768.png,2.81E-02,4.88E-02,-1.07E-02,-8.45E-05,5.1165,-4.9426,47.8674,67.1537
ant_2769.png,2.98E-02,5.01E-02,-9.14E-03,-1.72E-04,3.5714,-2.0184,34.5375,106.9416
ant_2770.png,2.82E-02,3.69E-02,-1.59E-03,-1.83E-03,2.1855,-0.4289,4.4019,80.0199
ant_2771.png,2.66E-02,2.99E-02,-5.56E-03,-1.73E-03,5.4077,-9.9358,47.494,32.6594
ant_2772.png,2.82E-02,3.93E-02,1.16E-02,-9.52E-04,5.5825,-11.9165,34.9274,15.9066
ant_2773.png,2.55E-02,2.78E-02,-4.52E-03,-9.01E-04,5.3099,-5.4594,59.6583,68.1955
ant_2774.png,2.54E-02,2.61E-02,2.99E-03,3.50E-04,5.1857,-2.5847,27.3481,78.8164
ant_2775.png,2.88E-02,3.69E-02,2.11E-03,4.42E-05,2.2909,-0.4503,4.7335,81.3391
ant_2776.png,2.95E-02,4.95E-02,-1.09E-02,-1.54E-03,4.4238,-2.999,39.8164,88.8879
ant_2777.png,2.84E-02,3.03E-02,1.04E-02,-5.00E-04,5.463,-14.5274,34.2612,-1.6489
ant_2778.png,2.62E-02,2.50E-02,8.02E-03,1.39E-03,5.3198,-6.9258,131.8712,-3.6373
ant_2779.png,2.67E-02,3.60E-02,1.16E-02,9.94E-04,5.5663,-14.4122,66.7767,-14.8407
ant_2780.png,2.83E-02,3.87E-02,-1.02E-02,2.28E-03,5.5299,-9.4665,31.1054,20.8827
ant_2781.png,2.88E-02,4.33E-02,-1.16E-02,5.91E-04,5.4841,-6.3617,30.3161,37.8826
ant_2782.png,3.11E-02,4.34E-02,-6.44E-03,-1.52E-04,3.913,-1.0164,10.8649,81.9084
ant_2783.png,2.69E-02,3.52E-02,-1.19E-02,-5.79E-04,5.5531,-14.7695,60.6524,-17.4638
ant_2784.png,2.52E-02,2.44E-02,5.82E-03,6.68E-04,5.2348,-4.2923,96.0409,96.2693
ant_2785.png,2.73E-02,2.56E-02,8.92E-03,-1.36E-03,5.359,-11.8356,71.8174,-23.0487
ant_2786.png,2.95E-02,3.42E-02,-1.08E-02,4.20E-04,5.484,-6.6516,21.6316,19.7114
ant_2787.png,2.90E-02,3.51E-02,3.03E-03,7.07E-04,3.9118,-0.6525,6.1292,75.0807
ant_2788.png,3.17E-02,4.39E-02,-6.68E-03,1.23E-03,3.6476,-0.9831,10.8973,83.9674
ant_2789.png,2.83E-02,2.68E-02,-1.28E-02,-4.96E-04,5.3672,-10.0106,43.3548,-30.2767
ant_2790.png,2.71E-02,3.38E-02,-1.15E-02,-1.01E-03,5.53,-15.2426,58.0499,-17.12
ant_2791.png,2.78E-02,3.56E-02,1.01E-02,-1.27E-03,5.5501,-15.4025,37.9231,8.9024
ant_2792.png,2.74E-02,3.69E-02,1.03E-02,1.15E-03,5.5761,-22.2376,44.5853,4.9262
ant_2793.png,2.76E-02,3.64E-02,-1.18E-02,-1.20E-03,5.5692,-21.914,43.5447,-3.8395
ant_2794.png,2.77E-02,3.37E-02,1.71E-03,1.56E-03,3.3843,-0.5077,4.8898,76.4912
ant_2795.png,2.98E-02,4.75E-02,-9.03E-03,-1.56E-03,4.4751,-2.2376,24.0747,80.445
ant_2796.png,2.52E-02,2.70E-02,1.05E-02,1.01E-03,5.3372,-4.0104,218.6989,18.8765
ant_2797.png,2.86E-02,3.41E-02,9.83E-03,1.54E-03,5.5076,-9.5716,28.177,14.9292
ant_2798.png,2.81E-02,3.54E-02,1.14E-02,-4.64E-04,5.5528,-16.2245,36.9237,3.0763
ant_2799.png,2.70E-02,3.47E-02,1.03E-02,6.17E-05,5.5492,-21.1241,56.9695,-6.3297
ant_2800.png,2.84E-02,4.53E-02,-5.83E-03,3.45E-04,4.5646,-1.7399,19.6715,84.0511
ant_2801.png,3.15E-02,4.63E-02,-1.78E-03,2.69E-03,0.2635,-0.496,9.2467,116.7256
ant_2802.png,2.82E-02,2.46E-02,3.31E-03,1.38E-03,5.0841,-2.2933,16.3498,59.7362
ant_2803.png,3.02E-02,4.86E-02,-3.48E-03,2.82E-03,1.1681,-0.7767,16.4725,125.3002
ant_2804.png,2.90E-02,3.56E-02,-9.21E-03,2.92E-04,5.4906,-5.8345,22.1221,28.0182
ant_2805.png,3.01E-02,4.81E-02,-4.93E-03,-2.07E-03,2.1752,-0.9611,17.4409,114.1117
ant_2806.png,2.92E-02,3.74E-02,5.46E-03,-1.95E-03,4.966,-1.5972,11.28,59.8001
ant_2807.png,2.89E-02,2.68E-02,-9.52E-03,-1.43E-03,5.3878,-13.4051,32.5151,-2.3199
ant_2808.png,2.83E-02,3.51E-02,-5.09E-03,1.19E-03,5.1972,-2.2714,15.0883,56.3295
ant_2809.png,2.67E-02,3.78E-02,-9.79E-03,-5.77E-04,5.5863,-21.3502,59.3578,0.2617
ant_2810.png,3.13E-02,4.18E-02,-1.06E-02,-2.02E-03,4.9531,-2.3273,14.6257,53.6167
ant_2811.png,2.81E-02,3.86E-02,-8.91E-03,1.61E-03,5.5156,-7.5383,29.398,28.8742
ant_2812.png,2.81E-02,3.53E-02,4.72E-03,1.82E-03,5.1585,-2.1395,14.793,58.3766
ant_2813.png,2.88E-02,4.59E-02,-1.19E-03,2.17E-03,0.0195,-0.4622,8.1132,112.6667
ant_2814.png,2.86E-02,4.79E-02,8.83E-03,1.49E-03,4.8017,-2.9869,30.7367,76.4406
ant_2815.png,2.77E-02,4.15E-02,1.09E-02,-1.75E-03,5.5736,-10.9378,38.3178,23.1338
ant_2816.png,3.17E-02,4.25E-02,-7.37E-03,-1.45E-03,4.1277,-1.1126,10.4111,74.5896
ant_2817.png,2.98E-02,3.89E-02,6.95E-03,1.41E-03,5.0663,-1.9433,12.9869,56.8566
ant_2818.png,2.78E-02,4.97E-02,-2.32E-03,2.33E-04,0.1894,-0.8038,23.2247,148.7577
ant_2819.png,2.95E-02,3.40E-02,-1.12E-02,1.35E-04,5.4913,-7.291,22.5837,16.8664
ant_2820.png,2.86E-02,3.61E-02,9.56E-03,8.10E-04,5.5222,-7.9138,26.1144,20.8966
ant_2821.png,2.92E-02,4.82E-02,-1.19E-02,2.86E-03,4.9199,-3.936,33.0955,64.8179
ant_2822.png,2.72E-02,3.64E-02,-9.51E-03,-1.52E-03,5.5609,-25.9458,46.9202,3.8005
ant_2823.png,2.86E-02,4.29E-02,2.32E-03,-1.35E-03,1.5416,-0.53,7.1931,96.1893
ant_2824.png,2.81E-02,2.68E-02,1.13E-02,-1.54E-03,5.3835,-11.2827,49.09,-28.083
ant_2825.png,2.70E-02,3.06E-02,-9.86E-03,-2.91E-04,5.4643,-13.8778,62.3657,-19.4842
ant_2826.png,2.69E-02,3.62E-02,-9.86E-03,-4.90E-04,5.5641,-27.3585,53.1777,-3.0785
ant_2827.png,3.13E-02,4.75E-02,-1.99E-03,-1.30E-03,0.1294,-0.5576,12.5081,129.8259
ant_2828.png,2.71E-02,3.89E-02,3.59E-03,-3.79E-05,4.8757,-1.5641,14.3963,73.3048
ant_2829.png,2.79E-02,3.07E-02,-1.09E-02,1.45E-03,5.4664,-15.3836,42.632,-14.1387
ant_2830.png,3.17E-02,4.34E-02,5.76E-03,1.82E-03,3.1962,-0.8243,9.592,86.8646
ant_2831.png,3.17E-02,4.92E-02,-1.82E-03,-2.30E-03,0.3444,-0.6539,17.4679,142.9792
ant_2832.png,2.91E-02,3.84E-02,6.43E-03,-3.80E-04,5.1564,-2.1883,14.5237,56.3489
ant_2833.png,3.17E-02,4.33E-02,-1.23E-02,6.47E-04,5.0062,-2.3479,16.4518,58.8489
ant_2834.png,2.81E-02,2.82E-02,-3.73E-03,-4.76E-04,5.0773,-1.9665,13.2712,57.3195
ant_2835.png,2.89E-02,4.51E-02,-4.04E-03,1.20E-04,3.1087,-0.8863,12.598,98.6402
ant_2836.png,2.87E-02,4.57E-02,1.22E-02,-1.54E-03,5.3711,-5.7253,33.0765,46.1579
ant_2837.png,2.77E-02,2.42E-02,-1.20E-02,-7.97E-04,5.3033,-7.1006,63.0638,-53.7004
ant_2838.png,2.83E-02,4.25E-02,-9.34E-03,8.67E-05,5.4723,-5.515,28.4405,41.9137
ant_2839.png,2.68E-02,2.54E-02,-6.12E-03,-5.06E-04,5.3343,-13.2653,67.8221,18.8033
ant_2840.png,2.90E-02,3.42E-02,-5.23E-03,-1.03E-03,5.0961,-1.8062,12.1235,57.158
ant_2841.png,2.84E-02,3.44E-02,1.14E-03,1.72E-03,1.2411,-0.3132,3.1909,79.644
ant_2842.png,2.89E-02,4.51E-02,-4.07E-03,-1.21E-03,3.1707,-0.9022,12.5807,97.4541
ant_2843.png,2.93E-02,3.43E-02,-1.26E-02,9.55E-04,5.4976,-9.1753,25.5184,10.1303
ant_2844.png,2.82E-02,3.72E-02,-1.02E-02,-3.98E-04,5.556,-10.917,31.9317,15.3675
ant_2845.png,3.14E-02,4.56E-02,1.10E-02,2.14E-03,4.5276,-2.1168,18.0048,68.6248
ant_2846.png,2.59E-02,2.74E-02,2.22E-03,-3.30E-04,5.0947,-1.8476,16.492,71.3988
ant_2847.png,3.10E-02,4.53E-02,1.19E-02,-1.21E-04,4.9316,-2.4134,18.6549,63.544
ant_2848.png,2.94E-02,3.80E-02,-2.42E-03,-1.31E-03,2.354,-0.4694,5.0025,82.1024
ant_2849.png,2.70E-02,2.62E-02,-8.39E-03,1.26E-03,5.37,-11.2809,81.274,-18.1549
ant_2850.png,2.99E-02,4.05E-02,-5.52E-03,-1.14E-03,4.444,-1.143,10.4045,73.1033
ant_2851.png,2.75E-02,4.80E-02,8.64E-03,-2.61E-03,5.1202,-4.4303,41.4141,67.7983
ant_2852.png,2.89E-02,3.56E-02,1.25E-02,-1.18E-03,5.5235,-10.5442,28.6543,9.9435
ant_2853.png,2.73E-02,3.73E-02,1.01E-02,-8.18E-04,5.5819,-20.9435,45.0761,6.9923
ant_2854.png,3.10E-02,4.25E-02,9.41E-03,-5.46E-05,4.9766,-1.9001,13.5945,60.2351
ant_2855.png,2.60E-02,2.86E-02,-5.05E-03,-1.16E-03,5.3649,-7.9024,61.4177,47.3903
ant_2856.png,2.99E-02,3.46E-02,-1.34E-02,1.82E-03,5.4426,-6.8984,21.1967,16.0781
ant_2857.png,2.93E-02,3.72E-02,-9.51E-03,9.30E-04,5.4681,-5.2223,21.0152,31.0655
ant_2858.png,2.58E-02,3.01E-02,-1.02E-02,5.30E-04,5.4246,-6.6596,122.8392,-38.1436
ant_2859.png,2.91E-02,3.90E-02,1.18E-02,2.10E-03,5.4972,-7.2265,25.1929,23.7019
ant_2860.png,2.97E-02,3.62E-02,-6.30E-03,-1.24E-03,5.0908,-1.8663,11.7546,54.0031
ant_2861.png,2.69E-02,2.95E-02,1.08E-02,-5.92E-04,5.4403,-9.7011,77.3272,-33.2975
ant_2862.png,2.81E-02,2.53E-02,-1.22E-02,-7.24E-04,5.3334,-8.535,50.1347,-40.4213
ant_2863.png,2.82E-02,5.02E-02,-1.06E-02,-2.25E-03,4.7451,-4.1502,53.8905,81.9762
ant_2864.png,2.92E-02,3.54E-02,1.04E-02,5.05E-04,5.5064,-6.8343,22.9792,21.7171
ant_2865.png,2.69E-02,3.49E-02,-2.03E-03,-8.53E-04,4.2668,-0.7895,7.56,76.0489
ant_2866.png,2.79E-02,2.76E-02,-9.58E-03,-3.86E-04,5.4061,-16.6936,44.4772,-12.8112
ant_2867.png,2.80E-02,3.60E-02,6.26E-03,1.95E-03,5.391,-4.2041,21.4252,42.5193
ant_2868.png,2.85E-02,4.58E-02,1.16E-02,-7.27E-04,5.4099,-6.0343,35.1758,45.9942
ant_2869.png,3.05E-02,4.69E-02,-2.05E-03,-2.10E-03,0.2885,-0.5395,10.5487,119.9758
ant_2870.png,2.99E-02,3.48E-02,-5.54E-03,1.44E-03,4.912,-1.3774,9.7288,59.9291
ant_2871.png,3.09E-02,4.91E-02,1.36E-02,1.64E-03,4.3157,-2.4675,29.318,85.0695
ant_2872.png,2.74E-02,3.60E-02,-1.16E-02,-1.62E-03,5.5646,-22.2597,47.117,-6.9303
ant_2873.png,2.75E-02,3.39E-02,1.03E-02,-3.47E-05,5.5362,-27.7502,46.6078,-2.0415
ant_2874.png,2.84E-02,3.87E-02,1.05E-02,1.93E-03,5.5369,-8.9885,29.5965,20.9479
ant_2875.png,2.62E-02,2.64E-02,-2.28E-03,-6.87E-04,5.1024,-2.1121,18.1971,69.2761
ant_2876.png,2.96E-02,4.68E-02,-3.80E-03,-5.54E-04,1.5409,-0.7771,14.0722,114.3329
ant_2877.png,2.83E-02,3.03E-02,-4.30E-03,-7.17E-04,5.1387,-2.0985,13.6575,55.4608
ant_2878.png,3.17E-02,4.31E-02,1.30E-02,-1.23E-03,4.9989,-2.3958,15.4141,54.6971
ant_2879.png,2.60E-02,2.51E-02,1.01E-02,5.93E-04,5.3126,-4.9668,170.831,-37.1357
ant_2880.png,2.56E-02,3.06E-02,3.95E-03,-1.22E-03,5.33,-4.5452,41.9213,66.873
ant_2881.png,2.65E-02,3.05E-02,-1.06E-02,-5.50E-04,5.4518,-9.0404,84.0672,-35.1476
ant_2882.png,3.06E-02,4.83E-02,1.16E-02,9.69E-04,4.408,-2.382,25.9301,80.7402
ant_2883.png,2.92E-02,4.76E-02,-1.15E-02,1.06E-03,5.0133,-3.9453,34.9312,67.0221
ant_2884.png,2.57E-02,2.76E-02,9.39E-03,3.10E-04,5.3676,-5.6403,158.9213,-8.025
ant_2885.png,2.99E-02,3.69E-02,1.14E-02,1.45E-03,5.4639,-5.3536,19.233,25.2192
ant_2886.png,2.74E-02,3.68E-02,4.73E-03,-1.58E-03,5.2692,-2.862,19.3295,56.5992
ant_2887.png,2.57E-02,2.61E-02,-1.05E-02,3.06E-04,5.3184,-4.6885,173.2771,-51.3311
ant_2888.png,2.74E-02,3.38E-02,-5.45E-03,-1.64E-03,5.3914,-4.6155,24.9293,44.7597
ant_2889.png,2.82E-02,3.74E-02,-1.01E-02,1.62E-03,5.546,-10.6654,31.6778,16.0892
ant_2890.png,2.86E-02,3.90E-02,-1.75E-03,-8.30E-04,1.1654,-0.4072,4.7286,87.0089
ant_2891.png,2.60E-02,2.89E-02,-1.09E-02,1.11E-03,5.4114,-6.35,127.2436,-41.3498
ant_2892.png,2.85E-02,4.73E-02,1.17E-02,2.82E-03,5.2072,-5.2707,36.4634,53.8466
ant_2893.png,3.13E-02,4.30E-02,-1.36E-02,-3.99E-04,5.1881,-2.8737,17.797,52.5113
ant_2894.png,3.01E-02,3.93E-02,1.33E-02,-3.96E-04,5.4668,-5.1185,20.2917,30.3536
ant_2895.png,3.13E-02,4.45E-02,4.33E-03,5.61E-04,1.7654,-0.6456,9.4111,100.4769
ant_2896.png,2.76E-02,2.68E-02,1.59E-03,-7.63E-04,4.3396,-0.7311,6.3302,70.7019
ant_2897.png,2.91E-02,3.55E-02,-1.19E-02,1.29E-03,5.5079,-9.1007,26.3835,13.5049
ant_2898.png,2.84E-02,4.79E-02,1.10E-02,-2.05E-03,5.157,-4.9287,38.4483,59.2413
ant_2899.png,2.66E-02,3.64E-02,-8.54E-03,2.00E-03,5.5545,-20.851,56.1859,7.4079
ant_2900.png,3.09E-02,4.01E-02,-6.40E-03,2.05E-03,4.448,-1.1486,9.4953,68.0591
ant_2901.png,2.79E-02,4.89E-02,8.91E-03,-2.15E-03,4.8776,-3.6723,40,76.9286
ant_2902.png,2.73E-02,2.45E-02,1.19E-02,-2.46E-04,5.3145,-6.5205,82.1566,-60.6371
ant_2903.png,2.70E-02,3.77E-02,1.24E-03,8.26E-04,1.852,-0.4099,4.433,82.9481
ant_2904.png,2.82E-02,2.88E-02,-3.23E-03,-4.88E-04,4.8618,-1.29,9.7397,63.3355
ant_2905.png,2.79E-02,3.46E-02,-8.69E-03,-1.14E-04,5.5197,-10.2515,32.3661,19.0683
ant_2906.png,2.49E-02,2.53E-02,-9.52E-03,-4.57E-04,5.2658,-3.5976,231.8577,53.7166
ant_2907.png,2.69E-02,2.98E-02,-6.25E-03,8.41E-04,5.4223,-12.0611,47.2743,24.8961
ant_2908.png,2.95E-02,4.43E-02,-1.28E-02,2.30E-03,5.2731,-4.9602,26.6921,44.2609
ant_2909.png,2.93E-02,3.52E-02,2.03E-03,-1.85E-03,2.418,-0.4074,4.1193,79.2018
ant_2910.png,2.88E-02,4.67E-02,-9.10E-03,-1.23E-03,5.006,-3.3906,31.173,70.1106
ant_2911.png,2.85E-02,3.53E-02,-1.64E-03,9.82E-04,1.9655,-0.3783,3.9473,80.9531
ant_2912.png,2.92E-02,4.69E-02,9.65E-03,-5.03E-04,4.9358,-2.9783,26.5547,69.5728
ant_2913.png,3.02E-02,4.34E-02,9.78E-03,9.95E-04,5.103,-2.609,17.821,57.3829
ant_2914.png,2.87E-02,2.93E-02,4.66E-03,1.24E-03,5.1613,-2.2842,13.7121,51.4369
ant_2915.png,2.83E-02,2.88E-02,-6.45E-03,-1.17E-03,5.3671,-6.2855,24.6228,29.5045
ant_2916.png,2.57E-02,2.88E-02,-1.05E-02,-8.65E-04,5.3855,-5.532,145.9021,-46.234
ant_2917.png,2.81E-02,4.16E-02,-1.11E-02,1.21E-04,5.5654,-9.1409,33.9644,26.1845
ant_2918.png,2.85E-02,3.55E-02,1.03E-02,1.90E-03,5.5218,-9.6208,28.525,15.4155
ant_2919.png,2.79E-02,4.83E-02,-4.06E-03,-2.81E-04,2.8281,-1.1276,21.8852,118.2113
ant_2920.png,2.87E-02,3.55E-02,1.20E-02,1.98E-04,5.5392,-11.131,29.7571,9.339
ant_2921.png,2.61E-02,2.47E-02,-4.37E-03,-1.35E-03,5.2629,-6.0669,63.8598,63.2865
ant_2922.png,2.62E-02,2.43E-02,-9.89E-03,8.89E-04,5.292,-5.2762,150.4142,-51.0922
ant_2923.png,2.92E-02,3.62E-02,1.15E-02,2.10E-03,5.4982,-7.9745,24.2737,16.0907
ant_2924.png,2.97E-02,4.65E-02,9.85E-03,1.04E-04,4.8736,-2.6843,23.7427,69.7287
ant_2925.png,2.81E-02,3.70E-02,1.10E-02,4.75E-04,5.5703,-13.6213,34.6918,8.9852
ant_2926.png,2.80E-02,3.61E-02,2.64E-03,1.53E-04,4.0115,-0.7402,6.9337,74.883
ant_2927.png,2.85E-02,3.40E-02,3.94E-03,-3.21E-04,4.8508,-1.2771,10.1033,65.7177
ant_2928.png,2.64E-02,2.52E-02,1.20E-02,2.67E-04,5.3202,-5.0472,131.0268,-73.2356
ant_2929.png,2.73E-02,2.89E-02,-9.76E-03,-1.65E-03,5.4292,-13.5516,57.5969,-21.7772
ant_2930.png,2.83E-02,3.01E-02,1.07E-02,6.45E-04,5.4572,-15.3213,36.2571,-5.526
ant_2931.png,2.80E-02,4.10E-02,9.78E-03,1.62E-03,5.5314,-7.8521,32.0069,30.526
ant_2932.png,2.96E-02,3.88E-02,-1.02E-02,1.44E-03,5.4313,-4.77,20.6368,34.6743
ant_2933.png,3.04E-02,4.16E-02,-1.52E-03,-5.38E-04,-0.3814,-0.3544,4.9781,98.4074
ant_2934.png,3.03E-02,4.28E-02,1.01E-02,-1.07E-03,5.1542,-2.7094,17.2705,54.0074
ant_2935.png,2.81E-02,2.44E-02,1.29E-02,-3.55E-04,5.3061,-7.6366,56.1504,-47.9614
ant_2936.png,3.14E-02,4.46E-02,-4.23E-03,2.23E-03,1.921,-0.65,9.2833,99.2099
ant_2937.png,2.94E-02,3.77E-02,1.17E-02,-1.44E-03,5.5036,-6.7091,22.9237,22.5896
ant_2938.png,2.67E-02,3.41E-02,-8.39E-03,9.40E-04,5.5246,-19.8405,59.6303,5.6812
ant_2939.png,2.83E-02,3.49E-02,1.04E-02,-1.66E-03,5.5257,-11.3986,31.128,11.4127
ant_2940.png,2.92E-02,4.80E-02,-1.21E-02,2.24E-04,5.0393,-3.9224,33.876,66.0086
ant_2941.png,2.87E-02,3.48E-02,-1.07E-02,1.41E-03,5.5171,-10.1467,28.5376,12.2562
ant_2942.png,2.75E-02,3.60E-02,-8.67E-03,-2.09E-03,5.5375,-13.0577,38.5759,16.4594
ant_2943.png,2.61E-02,2.60E-02,1.06E-02,-6.55E-05,5.3403,-5.2034,156.8618,-46.2473
ant_2944.png,2.78E-02,4.66E-02,9.84E-03,-2.69E-03,5.3314,-5.8568,39.8788,51.9052
ant_2945.png,2.62E-02,2.50E-02,-9.85E-03,-3.12E-04,5.306,-5.5646,141.9026,-49.6387
ant_2946.png,2.66E-02,2.84E-02,6.01E-03,-8.00E-04,5.3943,-12.1061,59.0043,26.3289
ant_2947.png,2.68E-02,2.45E-02,-9.47E-03,1.03E-03,5.3109,-7.3381,100.2019,-44.9028
ant_2948.png,2.69E-02,2.90E-02,-6.08E-03,-9.53E-04,5.4048,-11.9282,47.2352,25.2963
ant_2949.png,2.85E-02,4.04E-02,-8.97E-03,-1.95E-03,5.4662,-5.5734,25.801,37.3167
ant_2950.png,2.97E-02,3.64E-02,-3.23E-03,1.27E-03,3.5126,-0.6077,5.7754,75.727
ant_2951.png,2.87E-02,3.91E-02,3.78E-03,1.77E-03,4.2772,-0.9552,8.9871,74.9936
ant_2952.png,2.72E-02,3.87E-02,8.77E-03,-2.02E-03,5.5678,-12.4264,42.0028,21.1106
ant_2953.png,2.86E-02,2.85E-02,-6.81E-03,-8.87E-04,5.3662,-6.2698,23.594,27.5834
ant_2954.png,2.75E-02,3.48E-02,8.91E-03,3.49E-04,5.5377,-15.3474,40.8428,12.7189
ant_2955.png,2.97E-02,3.85E-02,9.21E-03,1.56E-03,5.3723,-3.6115,17.2935,39.9641
ant_2956.png,3.01E-02,4.38E-02,7.05E-03,-8.38E-04,4.5104,-1.4736,14.1084,75.4743
ant_2957.png,2.84E-02,2.72E-02,-1.22E-02,-9.04E-04,5.3821,-10.9406,40.2849,-24.7232
ant_2958.png,2.81E-02,2.71E-02,-6.08E-03,-4.60E-04,5.3425,-7.293,28.1762,28.5605
ant_2959.png,3.06E-02,4.64E-02,-9.61E-03,-2.00E-04,4.5233,-1.9718,19.5361,76.6244
ant_2960.png,2.73E-02,2.73E-02,-1.01E-02,-8.45E-04,5.3915,-10.3701,65.6993,-32.8967
ant_2961.png,2.90E-02,3.66E-02,3.18E-03,-1.69E-03,3.9448,-0.7304,6.6913,73.6946
ant_2962.png,3.05E-02,4.10E-02,1.35E-02,8.33E-04,5.3751,-3.9398,18.7025,39.401
ant_2963.png,2.88E-02,2.46E-02,-1.06E-02,-1.04E-03,5.3312,-12.0404,37.55,-18.5945
ant_2964.png,3.16E-02,4.88E-02,1.12E-02,1.23E-03,3.8697,-1.8272,23.7299,91.5605
ant_2965.png,2.67E-02,3.78E-02,5.26E-03,-2.13E-03,5.4229,-4.7807,30.1999,51.1674
ant_2966.png,3.11E-02,4.77E-02,1.34E-02,2.69E-04,4.6282,-2.3841,23.3286,75.2815
ant_2967.png,2.92E-02,3.42E-02,-6.95E-03,1.06E-03,5.3349,-3.1277,16.0572,43.5023
ant_2968.png,2.54E-02,2.45E-02,-1.14E-02,-1.04E-03,5.2777,-3.5602,242.3173,-34.284
ant_2969.png,2.66E-02,2.49E-02,3.16E-03,-6.18E-04,5.1891,-3.8387,29.7788,61.5178
ant_2970.png,2.78E-02,3.02E-02,1.09E-02,8.42E-04,5.4633,-16.1293,45.9403,-14.5993
ant_2971.png,3.15E-02,4.40E-02,1.35E-02,-2.28E-03,4.8257,-2.7147,18.4349,57.0034
ant_2972.png,2.66E-02,3.57E-02,-8.53E-03,-1.82E-03,5.5516,-18.1645,58.1811,10.6483
ant_2973.png,2.62E-02,2.48E-02,-1.06E-02,-5.51E-04,5.2986,-5.0261,145.3946,-65.0418
ant_2974.png,2.78E-02,3.82E-02,-8.97E-03,2.01E-03,5.5405,-9.5355,33.2339,23.4784
